,CustomerID
13707.0,48
14862.0,48
14818.0,48
17967.0,48
17984.0,48
16103.0,48
14002.0,47
17874.0,47
13941.0,47
14805.0,47
13028.0,47
18045.0,47
15255.0,47
12939.0,47
17227.0,47
15274.0,47
18127.0,47
14475.0,47
16833.0,47
14289.0,47
12822.0,47
15656.0,47
16229.0,47
12815.0,47
13016.0,47
17229.0,47
17385.0,47
14352.0,47
14138.0,47
16343.0,47
14485.0,47
17692.0,47
13396.0,47
14880.0,47
12642.0,47
13939.0,46
12857.0,46
17561.0,46
16573.0,46
17873.0,46
13278.0,46
18061.0,46
16209.0,46
13131.0,46
13140.0,46
15478.0,46
14379.0,46
18265.0,46
17795.0,46
13824.0,46
13575.0,46
17521.0,46
12421.0,46
14076.0,46
12728.0,46
16727.0,46
14128.0,46
14790.0,46
16020.0,46
16184.0,46
15507.0,46
14141.0,46
18015.0,46
13200.0,46
13431.0,46
12794.0,45
15116.0,45
14731.0,45
15437.0,45
16392.0,45
16411.0,45
15611.0,45
16268.0,45
15866.0,45
17357.0,45
16893.0,45
12925.0,45
14829.0,45
13925.0,45
17286.0,45
13499.0,45
15480.0,45
14412.0,45
14918.0,45
15576.0,45
16747.0,45
17580.0,45
18192.0,45
12676.0,45
13790.0,45
16539.0,45
15757.0,45
16333.0,45
16718.0,45
17724.0,45
12646.0,45
12764.0,45
17660.0,45
16902.0,44
14127.0,44
16897.0,44
15366.0,44
14198.0,44
17006.0,44
14803.0,44
14204.0,44
17004.0,44
13509.0,44
16309.0,44
15582.0,44
14923.0,44
14676.0,44
13370.0,44
13568.0,44
18181.0,44
14009.0,44
18183.0,44
16306.0,44
16681.0,44
13617.0,44
13516.0,44
15252.0,44
16214.0,44
15782.0,44
14470.0,43
17937.0,43
17734.0,43
14177.0,43
13233.0,43
12628.0,43
13720.0,43
12653.0,43
17806.0,43
17664.0,43
16723.0,43
12697.0,43
13730.0,43
17551.0,43
16759.0,43
12735.0,43
12453.0,43
15208.0,43
15809.0,43
15215.0,43
17431.0,43
17425.0,43
14896.0,43
17411.0,43
13900.0,43
14229.0,43
18144.0,43
16212.0,43
16449.0,43
18167.0,43
15951.0,43
14075.0,43
13606.0,43
17115.0,43
13173.0,43
15384.0,43
18212.0,43
17051.0,43
15980.0,43
13040.0,43
13026.0,43
13350.0,43
14958.0,42
15275.0,42
15795.0,42
13341.0,42
17429.0,42
16950.0,42
15957.0,42
14240.0,42
14931.0,42
16485.0,42
14077.0,42
18259.0,42
17550.0,42
13291.0,42
12673.0,42
16969.0,42
17101.0,42
14320.0,42
12617.0,42
16971.0,42
16518.0,42
14193.0,42
18211.0,42
13165.0,42
13166.0,42
15074.0,42
13356.0,42
12719.0,42
13726.0,42
15402.0,42
13743.0,42
12883.0,42
15297.0,41
18101.0,41
14323.0,41
12693.0,41
14158.0,41
14222.0,41
13464.0,41
12379.0,41
14754.0,41
15167.0,41
16996.0,41
17466.0,41
13598.0,41
15723.0,41
15830.0,41
15894.0,41
14984.0,41
14631.0,41
16330.0,41
14779.0,41
14362.0,41
15539.0,41
14357.0,41
15812.0,41
13989.0,41
13823.0,40
17912.0,40
13639.0,40
18004.0,40
14149.0,40
17514.0,40
17869.0,40
15918.0,40
16769.0,40
13888.0,40
16127.0,40
12413.0,40
15865.0,40
17499.0,40
14113.0,40
14450.0,40
14001.0,40
13023.0,40
12468.0,40
15813.0,40
17642.0,40
15110.0,40
14988.0,40
18232.0,40
16086.0,40
17201.0,40
17242.0,40
17125.0,40
13282.0,40
14830.0,40
16037.0,39
17631.0,39
12422.0,39
14020.0,39
18136.0,39
18088.0,39
16491.0,39
16043.0,39
14014.0,39
16978.0,39
13799.0,39
14765.0,39
16354.0,39
15577.0,39
12638.0,39
16882.0,39
16099.0,39
17930.0,39
17911.0,39
13397.0,39
13685.0,39
18106.0,39
13951.0,39
18160.0,39
17988.0,39
12830.0,39
17904.0,39
14201.0,39
13402.0,39
17251.0,39
15414.0,39
14205.0,39
13236.0,39
14036.0,38
12713.0,38
17119.0,38
16883.0,38
17398.0,38
13518.0,38
15985.0,38
16345.0,38
13731.0,38
18151.0,38
16823.0,38
12624.0,38
16122.0,38
13375.0,38
16084.0,38
13258.0,38
16914.0,38
16232.0,38
17770.0,38
12521.0,38
17267.0,38
13539.0,38
18170.0,38
14966.0,38
12458.0,38
18104.0,38
15205.0,38
16134.0,38
17503.0,38
12654.0,38
18093.0,38
12664.0,38
14756.0,38
13565.0,38
12739.0,38
17924.0,38
14356.0,38
15315.0,38
16140.0,37
17843.0,37
13034.0,37
16216.0,37
15655.0,37
16322.0,37
15762.0,37
16887.0,37
12694.0,37
16721.0,37
17460.0,37
18150.0,37
14968.0,37
14867.0,37
15380.0,37
18067.0,37
16311.0,37
15027.0,37
16136.0,37
14720.0,37
13187.0,37
16142.0,37
14459.0,37
16447.0,36
12475.0,36
13950.0,36
15335.0,36
13812.0,36
12658.0,36
12513.0,36
13819.0,36
12478.0,36
13496.0,36
12616.0,36
13253.0,36
16203.0,36
17232.0,36
15643.0,36
14233.0,36
15646.0,36
17584.0,36
17447.0,36
15320.0,36
12425.0,36
18072.0,36
13878.0,36
13388.0,36
12435.0,36
15197.0,36
13810.0,36
18123.0,36
14937.0,35
12589.0,35
12427.0,35
14910.0,35
13046.0,35
15014.0,35
13385.0,35
13963.0,35
15790.0,35
16116.0,35
16567.0,35
17733.0,35
17962.0,35
17749.0,35
17708.0,35
15994.0,35
15103.0,35
14306.0,35
12479.0,35
16164.0,35
14101.0,35
17637.0,35
13753.0,35
15714.0,35
15971.0,35
16513.0,35
15669.0,35
13741.0,35
14108.0,35
17193.0,35
12461.0,35
15492.0,35
16389.0,35
16479.0,35
17146.0,35
18158.0,35
15081.0,35
16230.0,35
16642.0,35
15332.0,35
16412.0,35
14778.0,35
17695.0,35
17362.0,35
17905.0,34
12418.0,34
13487.0,34
12842.0,34
13557.0,34
14970.0,34
12512.0,34
17891.0,34
17557.0,34
16753.0,34
14643.0,34
12982.0,34
15408.0,34
18033.0,34
14284.0,34
14567.0,34
12571.0,34
15258.0,34
13914.0,34
14338.0,34
16052.0,34
14047.0,34
12535.0,34
14013.0,34
13225.0,34
12893.0,34
17367.0,34
15624.0,34
15244.0,34
16357.0,34
16603.0,34
16766.0,34
13572.0,33
15677.0,33
12557.0,33
13560.0,33
13044.0,33
12967.0,33
16943.0,33
14891.0,33
16461.0,33
16384.0,33
12510.0,33
17403.0,33
16275.0,33
17370.0,33
16008.0,33
13919.0,33
15246.0,33
15822.0,33
17817.0,33
12667.0,33
15318.0,33
13732.0,33
13868.0,33
13800.0,33
12707.0,33
13816.0,33
17623.0,33
17523.0,33
13955.0,33
18176.0,33
12374.0,33
12649.0,33
17329.0,33
16616.0,33
14272.0,33
18009.0,33
16070.0,33
16589.0,33
16356.0,32
17344.0,32
18205.0,32
15344.0,32
12691.0,32
16026.0,32
15018.0,32
16120.0,32
13170.0,32
18121.0,32
18228.0,32
12390.0,32
17034.0,32
17035.0,32
18014.0,32
16551.0,32
17124.0,32
16602.0,32
16380.0,32
14176.0,32
12769.0,32
15725.0,32
17899.0,32
15881.0,32
14439.0,32
15651.0,32
16017.0,32
16666.0,32
14557.0,32
15223.0,32
18200.0,32
13355.0,32
14539.0,32
13238.0,32
14973.0,32
12348.0,31
18013.0,31
16139.0,31
18173.0,31
18217.0,31
15806.0,31
16654.0,31
14497.0,31
16561.0,31
16584.0,31
17480.0,31
17972.0,31
16601.0,31
15303.0,31
13787.0,31
16083.0,31
13292.0,31
12631.0,31
12644.0,31
13784.0,31
17704.0,31
16413.0,31
13934.0,31
13000.0,31
12991.0,31
14349.0,31
16488.0,31
15091.0,31
15386.0,31
15109.0,31
17244.0,31
12924.0,31
16185.0,31
13684.0,31
16966.0,31
12811.0,31
14023.0,31
14265.0,31
16546.0,31
15556.0,31
15232.0,31
15585.0,31
13116.0,31
16968.0,31
16107.0,31
15569.0,31
17970.0,31
12579.0,31
15561.0,31
16535.0,31
17957.0,31
12781.0,30
14133.0,30
17418.0,30
13737.0,30
17298.0,30
12424.0,30
12426.0,30
17420.0,30
13918.0,30
14474.0,30
12944.0,30
15450.0,30
15904.0,30
14006.0,30
13410.0,30
15589.0,30
14620.0,30
13094.0,30
12384.0,30
14645.0,30
14647.0,30
16529.0,30
13035.0,30
17111.0,30
14660.0,30
13954.0,30
12987.0,30
16613.0,30
18119.0,30
16682.0,30
17679.0,30
13894.0,30
13276.0,30
15052.0,30
14420.0,30
14813.0,30
14489.0,30
18008.0,30
16141.0,30
14788.0,30
17520.0,30
12454.0,30
16113.0,30
13865.0,30
14753.0,30
16117.0,30
17829.0,30
17980.0,30
14481.0,30
15853.0,30
18018.0,29
13427.0,29
14658.0,29
17489.0,29
13005.0,29
15475.0,29
15468.0,29
15182.0,29
15754.0,29
17712.0,29
15551.0,29
14652.0,29
15780.0,29
14644.0,29
15541.0,29
13085.0,29
14570.0,29
12601.0,29
16104.0,29
14585.0,29
14820.0,29
17990.0,29
14824.0,29
13833.0,29
17935.0,29
15947.0,29
13189.0,29
16152.0,29
18078.0,29
14708.0,29
15147.0,29
14164.0,29
15326.0,29
16621.0,29
14173.0,29
15163.0,29
17361.0,29
14273.0,29
15364.0,29
14722.0,29
13506.0,29
14270.0,29
16400.0,29
12816.0,29
16146.0,29
18085.0,29
16030.0,29
14082.0,29
13368.0,29
12464.0,29
13358.0,29
17235.0,29
17582.0,29
15435.0,29
15746.0,29
12923.0,29
17197.0,29
12420.0,29
17194.0,29
17569.0,29
13193.0,29
15133.0,29
14022.0,28
13859.0,28
12808.0,28
12999.0,28
12410.0,28
13417.0,28
12573.0,28
13974.0,28
13748.0,28
13643.0,28
13721.0,28
12922.0,28
12920.0,28
14037.0,28
13885.0,28
13705.0,28
13038.0,28
14331.0,28
15300.0,28
14851.0,28
16018.0,28
16038.0,28
15543.0,28
16182.0,28
18011.0,28
14744.0,28
15448.0,28
16352.0,28
15417.0,28
17898.0,28
17892.0,28
16475.0,28
16574.0,28
14873.0,28
16732.0,28
14912.0,28
16811.0,28
16816.0,28
17502.0,28
16825.0,28
17462.0,28
16863.0,28
17423.0,28
17033.0,28
17386.0,28
17078.0,28
17374.0,28
17333.0,28
17313.0,28
15121.0,28
16025.0,28
17222.0,28
15840.0,28
15648.0,28
18155.0,28
15768.0,28
15963.0,28
18114.0,28
14636.0,28
13405.0,27
12596.0,27
16593.0,27
12832.0,27
15372.0,27
14285.0,27
13461.0,27
15035.0,27
13352.0,27
17396.0,27
12845.0,27
13524.0,27
15165.0,27
17674.0,27
16643.0,27
16298.0,27
14997.0,27
13928.0,27
12695.0,27
17621.0,27
16708.0,27
16720.0,27
17560.0,27
13244.0,27
14421.0,27
12740.0,27
12394.0,27
14586.0,27
17495.0,27
13892.0,27
14960.0,27
17133.0,27
17351.0,27
14304.0,27
17274.0,27
13936.0,27
15517.0,27
12930.0,27
13603.0,27
12993.0,27
14311.0,27
15075.0,27
18062.0,27
13570.0,27
15469.0,27
14780.0,27
15988.0,27
12491.0,26
12809.0,26
16824.0,26
15304.0,26
12802.0,26
17630.0,26
13745.0,26
18112.0,26
13092.0,26
16820.0,26
15092.0,26
16884.0,26
18216.0,26
12447.0,26
16965.0,26
17573.0,26
15528.0,26
16955.0,26
14400.0,26
17540.0,26
14403.0,26
12729.0,26
16773.0,26
13248.0,26
13311.0,26
14174.0,26
17849.0,26
13027.0,26
14100.0,26
12866.0,26
13573.0,26
17880.0,26
15734.0,26
16484.0,26
17878.0,26
12591.0,26
17960.0,26
15142.0,26
13904.0,26
16838.0,26
12516.0,26
13398.0,26
14139.0,26
16614.0,26
15071.0,26
14332.0,26
14150.0,26
13594.0,26
17736.0,26
15342.0,26
15057.0,25
15213.0,25
12827.0,25
15789.0,25
15097.0,25
15774.0,25
17219.0,25
17076.0,25
12792.0,25
17233.0,25
12824.0,25
14600.0,25
14162.0,25
15921.0,25
16233.0,25
17859.0,25
13538.0,25
17760.0,25
13759.0,25
15438.0,25
14165.0,25
13322.0,25
15636.0,25
15639.0,25
13670.0,25
13675.0,25
15292.0,25
16751.0,25
13247.0,25
17542.0,25
15454.0,25
16278.0,25
14712.0,25
16272.0,25
18071.0,25
18164.0,25
17138.0,24
13853.0,24
16211.0,24
13615.0,24
15537.0,24
17134.0,24
12980.0,24
15592.0,24
14317.0,24
15975.0,24
16250.0,24
16441.0,24
13584.0,24
14068.0,24
15837.0,24
15864.0,24
16803.0,24
16763.0,24
13817.0,24
14184.0,24
16650.0,24
15314.0,24
15882.0,24
13338.0,24
13359.0,24
15897.0,24
13414.0,24
13873.0,24
16834.0,24
13750.0,24
13091.0,24
12725.0,24
17836.0,24
12895.0,24
12912.0,24
14628.0,24
12580.0,24
17376.0,24
17701.0,24
17852.0,24
12833.0,24
14342.0,24
14902.0,24
17486.0,24
12793.0,24
14578.0,24
17636.0,24
12643.0,24
18218.0,24
18159.0,23
13602.0,23
16625.0,23
17985.0,23
13801.0,23
13142.0,23
15345.0,23
15597.0,23
12507.0,23
17711.0,23
12498.0,23
12452.0,23
16378.0,23
16830.0,23
12493.0,23
13740.0,23
14413.0,23
15225.0,23
16063.0,23
15230.0,23
13649.0,23
17658.0,23
16174.0,23
12506.0,23
16808.0,23
13249.0,23
16297.0,23
16404.0,23
15090.0,23
14894.0,23
13485.0,23
12363.0,23
17588.0,23
17263.0,23
17919.0,23
16072.0,23
12365.0,23
17154.0,23
16999.0,23
15264.0,23
12950.0,23
13933.0,23
17928.0,23
15149.0,23
15099.0,23
14512.0,23
17940.0,23
13579.0,23
17830.0,23
13372.0,23
17526.0,23
12945.0,23
15175.0,23
17181.0,23
16160.0,22
13300.0,22
16147.0,22
12733.0,22
13343.0,22
17654.0,22
16499.0,22
13504.0,22
12558.0,22
13531.0,22
13473.0,22
16305.0,22
12582.0,22
14142.0,22
14453.0,22
14850.0,22
12639.0,22
13345.0,22
16711.0,22
18006.0,22
18024.0,22
12703.0,22
12559.0,22
14021.0,22
15153.0,22
15852.0,22
13075.0,22
17031.0,22
18250.0,22
17038.0,22
17045.0,22
17046.0,22
13863.0,22
15777.0,22
13774.0,22
15047.0,22
15130.0,22
14619.0,22
12915.0,22
15120.0,22
12976.0,22
18274.0,22
15695.0,22
16982.0,22
15847.0,22
14697.0,22
16758.0,22
14703.0,22
17508.0,22
16034.0,22
16826.0,22
13239.0,22
13210.0,22
14431.0,22
15243.0,22
12448.0,22
15748.0,21
16135.0,21
16079.0,21
17926.0,21
15675.0,21
14098.0,21
18261.0,21
13893.0,21
16071.0,21
13716.0,21
15781.0,21
18027.0,21
14555.0,21
12538.0,21
17934.0,21
18095.0,21
15930.0,21
14762.0,21
15923.0,21
18154.0,21
16239.0,21
15652.0,21
15654.0,21
18053.0,21
15969.0,21
13589.0,21
17977.0,21
17951.0,21
16252.0,21
14041.0,21
14622.0,21
18059.0,21
17226.0,21
12593.0,21
14104.0,21
14206.0,21
12648.0,21
13332.0,21
16648.0,21
13323.0,21
15308.0,21
15287.0,21
13304.0,21
15279.0,21
16697.0,21
13220.0,21
17767.0,21
14220.0,21
17483.0,21
12790.0,21
16947.0,21
14974.0,21
16967.0,21
15185.0,21
14350.0,21
15115.0,21
15343.0,21
12715.0,21
13927.0,21
12612.0,21
13395.0,21
16425.0,21
12564.0,21
17889.0,21
12544.0,20
15148.0,20
12852.0,20
15017.0,20
15016.0,20
15010.0,20
14015.0,20
13844.0,20
13727.0,20
15825.0,20
17510.0,20
12552.0,20
13953.0,20
14950.0,20
14951.0,20
16851.0,20
13104.0,20
12566.0,20
12787.0,20
15210.0,20
18135.0,20
16448.0,20
14247.0,20
16339.0,20
14633.0,20
13706.0,20
17140.0,20
14608.0,20
13364.0,20
17190.0,20
16627.0,20
14855.0,20
16236.0,20
12614.0,20
15107.0,20
17946.0,20
13923.0,20
12650.0,20
15713.0,20
13497.0,20
16325.0,20
12981.0,20
13318.0,20
14888.0,20
17155.0,20
12492.0,20
15557.0,20
14448.0,20
16668.0,20
18203.0,19
17356.0,19
13899.0,19
12358.0,19
13887.0,19
17453.0,19
17438.0,19
18222.0,19
17237.0,19
12956.0,19
13837.0,19
13369.0,19
16948.0,19
13621.0,19
16292.0,19
16157.0,19
17691.0,19
17697.0,19
16193.0,19
13626.0,19
16563.0,19
18040.0,19
16207.0,19
13329.0,19
16217.0,19
16566.0,19
13600.0,19
17761.0,19
18037.0,19
13416.0,19
15912.0,19
17955.0,19
16909.0,19
15949.0,19
18108.0,19
18099.0,19
16855.0,19
17457.0,19
16318.0,19
16483.0,19
18056.0,19
16781.0,19
12718.0,19
17901.0,19
13449.0,19
16715.0,19
16850.0,19
16473.0,19
14747.0,19
15261.0,19
15186.0,19
14476.0,19
15664.0,19
14333.0,19
15690.0,19
14757.0,19
14536.0,19
15623.0,19
14538.0,19
15193.0,19
14264.0,19
14496.0,19
16149.0,18
14528.0,18
18193.0,18
16091.0,18
15609.0,18
13045.0,18
15776.0,18
12519.0,18
15863.0,18
16260.0,18
16109.0,18
17732.0,18
14886.0,18
16956.0,18
17666.0,18
15520.0,18
17693.0,18
17120.0,18
16202.0,18
16796.0,18
13874.0,18
15254.0,18
15885.0,18
18105.0,18
13083.0,18
12527.0,18
14905.0,18
15621.0,18
15699.0,18
16482.0,18
15938.0,18
12763.0,18
13466.0,18
14348.0,18
13917.0,18
12592.0,18
13411.0,18
17253.0,18
17501.0,18
18142.0,18
12375.0,18
12414.0,18
13494.0,18
16423.0,18
16366.0,18
14517.0,18
13052.0,18
12834.0,18
14513.0,18
12623.0,18
14339.0,18
14972.0,18
14479.0,18
15181.0,18
13502.0,18
18120.0,17
17498.0,17
13763.0,17
16027.0,17
15604.0,17
14932.0,17
13146.0,17
17548.0,17
14427.0,17
13930.0,17
18081.0,17
17816.0,17
14491.0,17
13460.0,17
16517.0,17
16528.0,17
16433.0,17
14828.0,17
16552.0,17
16555.0,17
17856.0,17
17855.0,17
13503.0,17
15363.0,17
15424.0,17
13177.0,17
12531.0,17
15346.0,17
15341.0,17
13328.0,17
16281.0,17
14522.0,17
16660.0,17
13781.0,17
14737.0,17
15552.0,17
14881.0,17
16478.0,17
14460.0,17
13453.0,17
14581.0,17
13791.0,17
12797.0,17
14618.0,17
14288.0,17
13897.0,17
15820.0,17
13803.0,17
18185.0,17
13984.0,17
17456.0,17
12953.0,17
15823.0,17
17343.0,17
12350.0,17
13856.0,17
16119.0,16
15333.0,16
16810.0,16
16112.0,16
17171.0,16
17172.0,16
14518.0,16
17018.0,16
15224.0,16
13678.0,16
12962.0,16
16313.0,16
15127.0,16
16321.0,16
16739.0,16
12532.0,16
13349.0,16
16619.0,16
16123.0,16
17678.0,16
18251.0,16
16689.0,16
14301.0,16
13245.0,16
15280.0,16
13592.0,16
12818.0,16
16247.0,16
15497.0,16
13657.0,16
16124.0,16
12515.0,16
16778.0,16
13273.0,16
16793.0,16
12690.0,16
15319.0,16
13672.0,16
13226.0,16
17152.0,16
17256.0,16
16952.0,16
17354.0,16
17893.0,16
17506.0,16
13479.0,16
14126.0,16
18190.0,16
14024.0,16
17895.0,16
12436.0,16
18276.0,16
17239.0,16
16957.0,16
13419.0,16
18149.0,16
13932.0,16
12561.0,16
13351.0,16
14242.0,16
14638.0,16
13990.0,16
13886.0,16
14000.0,16
15598.0,16
16498.0,16
12604.0,16
14114.0,15
17694.0,15
17278.0,15
16526.0,15
12581.0,15
13272.0,15
15516.0,15
16198.0,15
12504.0,15
16342.0,15
17742.0,15
17359.0,15
14784.0,15
17176.0,15
15749.0,15
14793.0,15
13512.0,15
13382.0,15
16403.0,15
17388.0,15
13889.0,15
17854.0,15
17384.0,15
15087.0,15
15124.0,15
17157.0,15
17973.0,15
13529.0,15
17011.0,15
13972.0,15
13060.0,15
12785.0,15
17684.0,15
18213.0,15
17040.0,15
12812.0,15
14885.0,15
14029.0,15
17094.0,15
17531.0,15
15236.0,15
13127.0,15
16812.0,15
13828.0,15
17603.0,15
13978.0,15
14687.0,15
14236.0,15
15869.0,15
13153.0,15
12750.0,15
13008.0,15
16177.0,15
15634.0,15
15637.0,15
13067.0,15
12489.0,15
16183.0,15
17142.0,15
17668.0,15
15540.0,15
13762.0,14
17475.0,14
15942.0,14
14484.0,14
15986.0,14
16583.0,14
16926.0,14
14411.0,14
15355.0,14
17053.0,14
14947.0,14
17415.0,14
17312.0,14
17234.0,14
13065.0,14
13043.0,14
14109.0,14
16451.0,14
15888.0,14
13811.0,14
16961.0,14
15396.0,14
16527.0,14
15732.0,14
14666.0,14
13489.0,14
14416.0,14
13049.0,14
18129.0,14
15857.0,14
14046.0,14
17615.0,14
16159.0,14
13561.0,14
18010.0,14
17166.0,14
16647.0,14
15119.0,14
14385.0,14
17969.0,14
17153.0,14
16256.0,14
14073.0,14
15783.0,14
15473.0,14
17128.0,14
13284.0,14
15143.0,14
15234.0,14
13255.0,14
15554.0,14
17430.0,14
16215.0,14
14089.0,14
16848.0,14
13348.0,14
12373.0,14
13699.0,14
12795.0,14
16315.0,14
17789.0,14
12497.0,14
14870.0,13
15139.0,13
16510.0,13
12882.0,13
13441.0,13
16509.0,13
12660.0,13
16756.0,13
16519.0,13
12990.0,13
17600.0,13
16690.0,13
16761.0,13
13169.0,13
17205.0,13
17824.0,13
15360.0,13
16587.0,13
14964.0,13
14915.0,13
14480.0,13
15199.0,13
17409.0,13
17535.0,13
17785.0,13
13390.0,13
15330.0,13
16858.0,13
15045.0,13
13242.0,13
14847.0,13
14819.0,13
14624.0,13
18262.0,13
15504.0,13
13986.0,13
18215.0,13
15793.0,13
16105.0,13
15667.0,13
13711.0,13
18074.0,13
13805.0,13
12355.0,13
15607.0,13
15578.0,13
15400.0,13
16125.0,13
17987.0,13
13618.0,13
13663.0,13
14689.0,13
18270.0,13
18282.0,13
13792.0,13
16471.0,13
14799.0,13
16641.0,12
13325.0,12
14079.0,12
14523.0,12
12522.0,12
13697.0,12
13754.0,12
16302.0,12
16989.0,12
17781.0,12
15307.0,12
16997.0,12
14569.0,12
17492.0,12
17010.0,12
15935.0,12
12770.0,12
12442.0,12
16096.0,12
12732.0,12
13718.0,12
15263.0,12
13631.0,12
17309.0,12
13666.0,12
16792.0,12
14218.0,12
15277.0,12
12702.0,12
16832.0,12
15692.0,12
16847.0,12
12879.0,12
14860.0,12
17978.0,12
17572.0,12
14434.0,12
15299.0,12
17939.0,12
15925.0,12
14957.0,12
15385.0,12
17334.0,12
14804.0,12
12602.0,12
15678.0,12
13826.0,12
13508.0,12
15922.0,12
15670.0,12
15836.0,12
14798.0,12
12829.0,12
12837.0,12
14327.0,12
15886.0,12
15007.0,12
17110.0,12
13436.0,12
14501.0,12
17906.0,12
13809.0,12
15724.0,12
12586.0,12
13898.0,12
14145.0,12
16596.0,12
13960.0,12
17877.0,12
15393.0,12
17262.0,12
15917.0,12
16829.0,11
15766.0,11
15221.0,11
14355.0,11
14377.0,11
12871.0,11
16836.0,11
12367.0,11
15096.0,11
13946.0,11
14882.0,11
17670.0,11
13858.0,11
15659.0,11
13182.0,11
13973.0,11
16181.0,11
13062.0,11
13980.0,11
17030.0,11
15970.0,11
15174.0,11
15895.0,11
12430.0,11
17517.0,11
14929.0,11
14012.0,11
16846.0,11
14975.0,11
12441.0,11
12738.0,11
13033.0,11
14287.0,11
15844.0,11
12402.0,11
16866.0,11
16080.0,11
13962.0,11
16179.0,11
14806.0,11
16338.0,11
13926.0,11
16282.0,11
15462.0,11
13321.0,11
16581.0,11
12574.0,11
14761.0,11
17900.0,11
16450.0,11
14863.0,11
13295.0,11
16557.0,11
13404.0,11
13482.0,11
17862.0,11
13587.0,11
17317.0,11
14111.0,11
15267.0,11
13279.0,11
14477.0,11
16189.0,11
16598.0,11
12622.0,11
17680.0,11
16500.0,11
16611.0,11
12618.0,11
13262.0,11
16337.0,10
13581.0,10
13029.0,10
17791.0,10
12565.0,10
17118.0,10
15135.0,10
18165.0,10
16680.0,10
17496.0,10
18280.0,10
15432.0,10
12641.0,10
14271.0,10
13712.0,10
13108.0,10
17805.0,10
13806.0,10
16591.0,10
12551.0,10
17044.0,10
13929.0,10
13513.0,10
14924.0,10
15327.0,10
14853.0,10
14935.0,10
13061.0,10
13976.0,10
16050.0,10
14483.0,10
15412.0,10
15198.0,10
18224.0,10
18146.0,10
14241.0,10
12361.0,10
13420.0,10
15773.0,10
12966.0,10
13470.0,10
15683.0,10
18066.0,10
17866.0,10
14714.0,10
14889.0,10
14727.0,10
13434.0,10
12672.0,10
17187.0,10
17887.0,10
14055.0,10
17871.0,10
12588.0,10
13229.0,10
17165.0,10
12902.0,10
18030.0,10
16835.0,10
14551.0,10
15388.0,10
13462.0,10
12386.0,10
17737.0,10
17723.0,10
16097.0,10
17714.0,10
13483.0,10
14208.0,10
15733.0,10
15262.0,10
16696.0,10
14537.0,10
15523.0,10
13519.0,9
17464.0,9
13070.0,9
12938.0,9
16349.0,9
12929.0,9
17025.0,9
17217.0,9
14354.0,9
15740.0,9
17117.0,9
17148.0,9
13845.0,9
17436.0,9
15663.0,9
12977.0,9
17123.0,9
17446.0,9
16427.0,9
15689.0,9
17080.0,9
12831.0,9
18194.0,9
18169.0,9
16457.0,9
15758.0,9
14326.0,9
15101.0,9
17245.0,9
14772.0,9
14908.0,9
17339.0,9
17349.0,9
17534.0,9
17538.0,9
16665.0,9
16917.0,9
13669.0,9
15204.0,9
13690.0,9
15587.0,9
13227.0,9
15219.0,9
13937.0,9
15206.0,9
14436.0,9
14438.0,9
17601.0,9
12651.0,9
16852.0,9
14237.0,9
16048.0,9
17279.0,9
13261.0,9
16634.0,9
16000.0,9
13778.0,9
17525.0,9
15447.0,9
17947.0,9
16620.0,9
13751.0,9
18277.0,9
16752.0,9
14212.0,9
15348.0,9
18278.0,9
17643.0,8
17881.0,8
14195.0,8
16828.0,8
12974.0,8
14693.0,8
18249.0,8
16178.0,8
13484.0,8
14059.0,8
13207.0,8
15226.0,8
13638.0,8
18269.0,8
13686.0,8
14314.0,8
16114.0,8
17698.0,8
15565.0,8
15257.0,8
16226.0,8
15739.0,8
16849.0,8
14699.0,8
14368.0,8
17650.0,8
13277.0,8
17746.0,8
14238.0,8
14406.0,8
16055.0,8
15419.0,8
16658.0,8
14280.0,8
16287.0,8
16006.0,8
16586.0,8
18138.0,8
16432.0,8
16351.0,8
13058.0,8
13059.0,8
13103.0,8
13101.0,8
17455.0,8
13347.0,8
15405.0,8
16913.0,8
15843.0,8
12798.0,8
15797.0,8
13710.0,8
13161.0,8
15803.0,8
17574.0,8
16861.0,8
12547.0,8
14632.0,8
15381.0,8
17440.0,8
13493.0,8
17353.0,8
18209.0,8
12450.0,8
14981.0,8
14248.0,8
13260.0,8
18281.0,7
12881.0,7
18086.0,7
15030.0,7
17647.0,7
14500.0,7
17958.0,7
14473.0,7
14764.0,7
12509.0,7
17709.0,7
14760.0,7
18042.0,7
18048.0,7
12686.0,7
14386.0,7
17639.0,7
18064.0,7
14890.0,7
14494.0,7
18087.0,7
14681.0,7
18147.0,7
14641.0,7
18191.0,7
12884.0,7
16963.0,7
17122.0,7
14601.0,7
17022.0,7
16872.0,7
16757.0,7
16414.0,7
13072.0,7
13283.0,7
15212.0,7
15395.0,7
13002.0,7
15171.0,7
16597.0,7
14295.0,7
17206.0,7
14219.0,7
12888.0,7
13217.0,7
13786.0,7
15717.0,7
16988.0,7
15361.0,7
16163.0,7
15937.0,7
13876.0,7
15958.0,7
15909.0,7
16227.0,7
15512.0,7
13807.0,7
16248.0,7
14066.0,7
15567.0,7
15463.0,7
15458.0,7
14143.0,7
15158.0,7
13922.0,7
16959.0,7
13866.0,7
13938.0,7
13133.0,7
15759.0,7
15775.0,7
13145.0,7
15266.0,6
18255.0,6
15256.0,6
13689.0,6
14887.0,6
15247.0,6
